Root Domain,Location on Site,Technology Spend,Sales Revenue,Social,Employees,SKU,Company,Vertical,Page Rank,Emails,X,Twitter,Instagram,City,State,Zip,Country,First Detected,Last Found,First Indexed,Last Indexed,eCommerce Platform,CMS Platform,CRM Platform,CRuX Rank,Cloudflare Rank,Exclusion,Compliance
redoneplumbing.com,redoneplumbing.com,$1000,$116595,0,0,0,Red One Plumbing and Drain,Home And Garden,Outside Top 100m,contact@redoneplumbing.com,,,,,TX,,US,17/07/2023,12/10/2023,02/03/2019,12/10/2023,Webflow Ecommerce,Workiz;Webflow,,-,-,-,-
redrecordingstudio.com,redrecordingstudio.com,$100,,,,,My WordPress,Business And Industrial,44596690,,,,,Portland,OR,97225,US,27/02/2023,26/09/2023,31/10/2021,26/09/2023,,WordPress,,-,-,-,-
redrockscarpetcleaning.com,redrockscarpetcleaning.com,$100,,10,0,0,Red Rocks Carpet Cleaning,Business And Industrial,68162084,info@redrockscarpetcleaning.com,,,instagram.com/redrockscc,,,,,14/01/2023,27/09/2023,24/09/2020,27/09/2023,,WordPress,,-,-,-,-
redrockwatersystems.com,redrockwatersystems.com,$100,,0,0,0,Red Rock Water Systems I Soft Water Specialists in Las Vegas,Food And Drink,86513300,,,,,,,,,10/07/2022,17/10/2023,19/10/2021,17/10/2023,,WordPress,,Top 10m,-,-,-
reefhvacllc.com,reefhvacllc.com,$1000,,,,,,,Outside Top 100m,reefhvac@gmail.com,,,,,,,,03/07/2023,17/10/2023,07/10/2022,17/10/2023,,Netlify,,-,-,-,-
reformedhomeservices.com,reformedhomeservices.com,$100,,,,,Reformed Home Services,Home And Garden,27474072,,,,,,,,,15/07/2019,26/09/2023,02/11/2018,27/09/2023,,GoDaddy Website Builder,,-,-,-,-
refreshacservice.com,refreshacservice.com,$100,,0,0,0,,Automotive And Vehicles,Outside Top 100m,info@refreshacservice.com,,,,Lake Worth,FL,33461,US,18/01/2022,17/10/2023,15/07/2021,17/10/2023,,WordPress,,Top 10m,-,-,-
refreshcleaningplusllc.com,refreshcleaningplusllc.com,$250,,,,,,Business And Industrial,Outside Top 100m,refreshcleaningplus@gmail.com,,,,,,,,08/09/2022,26/09/2023,22/08/2022,26/09/2023,,Netlify,,-,-,-,-
refreshinghealth.com,refreshinghealth.com,$100,,1000,0,0,,Business And Industrial,Outside Top 100m,,,,instagram.com/refreshinghealth,,,,,23/06/2020,17/10/2023,02/02/2011,17/10/2023,,WordPress,,-,-,-,-
regencysurfaceclean.com,regencysurfaceclean.com,$100,$5420,0,0,0,Regency - Ventura Carpet Cleaning,Home And Garden,76533762,info@regencysurfaceclean.com,,,,,CA,93012,US,25/02/2020,27/09/2023,31/10/2017,17/10/2023,,WordPress,,-,-,-,California CCPA
regionalcarpetcare.com,regionalcarpetcare.com,$100,,0,0,0,Regional Carpet Care,Business And Industrial,43324886,rich@regionalcarpetcare.com;sales@regionalcarpetcare.com,,,,Garner,NC,27529,US,16/10/2020,17/10/2023,10/11/2015,17/10/2023,,WordPress,,-,-,-,-
rehobothcleaningcorporation.com,rehobothcleaningcorporation.com,$250,,,,,,,Outside Top 100m,rehobothcleancorp@outlook.com,,,,,,,,19/04/2022,26/09/2023,19/04/2022,26/09/2023,,Netlify,,-,-,-,-
reliableairandheat.net,reliableairandheat.net,$250,,50,1,0,,Business And Industrial,16456512,windy@reliableairandheat.net;no-reply@reliableairandheat.net,,twitter.com/reliableh,instagram.com/reliableairheat,Conroe,TX,77304,US,30/03/2022,10/10/2023,15/10/2011,16/10/2023,,WordPress,,-,-,-,-
reliableclimate.com,reliableclimate.com,$100,,0,0,0,Reliable Climate,Business And Industrial,Outside Top 100m,info@reliableclimate.com,,twitter.com/reliableclimate,instagram.com/reliable_climate_llc,San Diego,CA,92123,US,30/03/2022,17/10/2023,26/11/2020,17/10/2023,,WordPress,,-,-,-,California CCPA
reliablefloorcareplus.com,reliablefloorcareplus.com,$100,,0,0,0,Reliable Floor Care Plus L.L.C,Business And Industrial,62906776,,,,instagram.com/reliablefloorcare,Hobbs,NM,88240,US,25/02/2020,17/10/2023,17/09/2015,17/10/2023,,Townsquare Interactive;WordPress,,-,-,-,-
reliableheatingmi.com,reliableheatingmi.com,$250,,250,0,0,,Business And Industrial,86523570,,,,instagram.com/reliableheatingandcoolingmi,Hudsonville,MI,49426,US,25/02/2020,17/10/2023,16/04/2018,17/10/2023,,WordPress,CHIIRP,-,-,-,-
rely247.com,rely247.com,$100,$9006,0,0,0,Reliable Carpet and Tile Cleaning,Business And Industrial,27474158,reli247@sbcglobal.net,,,,Bakersfield,CA,93309,US,16/10/2020,17/10/2023,14/11/2013,17/10/2023,,WordPress,,-,-,-,California CCPA
remarkableresultsllc.com,remarkableresultsllc.com,$500,$48706,10,0,0,,Science,Outside Top 100m,info@remarkableresults.net,,,instagram.com/remarkableresultsllc,Austin,TX,78753,US,23/06/2020,17/10/2023,06/04/2020,17/10/2023,Squarespace Commerce;Squarespace Active Store;Squarespace Add to Cart,Squarespace,,-,-,-,-
remclean.com,remclean.com,$100,,,,,REM Cleaning Services,Business And Industrial,46821969,office@remclean.com,,,,Terrell,TX,75160,US,31/05/2021,16/10/2023,05/02/2012,16/10/2023,,WordPress,,-,-,-,-
renaudbrothershvac.com,renaudbrothershvac.com,$250,,0,0,0,,Automotive And Vehicles,86527446,,,,,O鈥橣allon,MO,63366,US,24/05/2023,26/09/2023,06/03/2017,26/09/2023,,WordPress,,-,-,-,-
renewflooringohio.com,renewflooringohio.com,$100,$15019,5000,0,0,,Home And Garden,16225331,contact@renewflooringohio.com,,twitter.com/renewflooringoh,instagram.com/renewflooringohio,Euclid,OH,44117,US,10/09/2019,16/10/2023,21/09/2015,16/10/2023,Wix Stores,Wix,,-,-,-,-
renfroelectric.net,renfroelectric.net,$250,,0,0,0,Renfro Electric LLC,Home And Garden,40294547,karl@renfroelectricllc.net,,,,Arlington,WA,98223,US,23/03/2021,17/10/2023,12/01/2015,17/10/2023,,WordPress,,-,-,-,-
renohoarding.com,renohoarding.com,$500,,,,,Reno Hoarding,Business And Industrial,68686400,,,,,Reno,NV,89521,US,23/06/2020,16/08/2023,30/12/2017,17/09/2023,,Squarespace,,-,-,-,-
renokwikdry.com,renokwikdry.com,$100,,0,0,0,Reno Kwik Dry Total Cleaning,Business And Industrial,Outside Top 100m,info@renokwikdry.com,,,,,,,,14/04/2022,27/09/2023,28/03/2022,27/09/2023,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
rentalfixllc.com,rentalfixllc.com,$100,,,,,,,80579289,amber@rentalfixllc.com,,,instagram.com/rentalfix.llc,Tallassee,AL,36078,US,01/12/2021,17/10/2023,17/08/2021,17/10/2023,,B12,,-,-,-,-
rentoncarpetcleaning.com,rentoncarpetcleaning.com,$100,,,,,RENTON CARPET CLEANING LLC,Business And Industrial,73093910,info@rentoncarpetcleaning.com,,,,Seattle,WA,98107,US,26/09/2023,26/09/2023,25/07/2020,26/09/2023,,WordPress,,-,-,-,-
repairarlington.com,repairarlington.com,$500,,0,0,0,HVAC Repair Arlington VA,Automotive And Vehicles,66412078,,,,,,VA,22046,US,20/07/2021,18/10/2023,20/07/2021,18/10/2023,,WordPress,,-,-,-,-
repairhello.com,repairhello.com,$100,$15019,0,0,0,Repair HelloT,Automotive And Vehicles,27368951,,,,,,,,,24/04/2023,22/06/2023,09/07/2018,26/09/2023,Wix Stores,Wix,,-,-,-,-
repairsandpaints.com,repairsandpaints.com/*,$100,,100,0,0,Repairs & Paints LLC,Home And Garden,17384731,,,twitter.com/PaintingHomes,,Marlton,NJ,8053,US,11/06/2022,26/09/2023,02/04/2012,18/10/2023,,Marketing 360;WordPress,,-,-,-,-
replacemysink.com,replacemysink.com,$1000,,0,0,0,,,Outside Top 100m,info@replacemysink.com,,,,,,,,26/09/2023,26/09/2023,19/03/2020,18/10/2023,,,Hubspot,Top 50m,-,-,-
rescueairandheat.com,rescueairandheat.com,$100,,,,,,,Outside Top 100m,,,,,,,,,22/08/2023,08/10/2023,20/10/2022,08/10/2023,,Synchrony;WordPress,,-,-,-,-
rescuesquadjunkremoval.com,rescuesquadjunkremoval.com,$100,,0,0,0,,,Outside Top 100m,RescueSquadJunkRemoval@gmail.com,,,,,,,,16/04/2023,18/10/2023,20/04/2020,18/10/2023,,GoDaddy Website Builder,,-,-,-,-
residential-electricservices.com,residential-electricservices.com,$250,,0,0,0,,,Outside Top 100m,Hometohomesmd@gmail.com,,,,,,,,18/08/2023,18/10/2023,21/02/2023,18/10/2023,,Netlify,,-,-,-,-
responsiveserver.com,cuteduck.responsiveserver.com;reitzhvac.responsiveserver.com;ranchopenasquitoshvac.responsiveserver.com,$250,$3059,,,,,Shopping,Outside Top 100m,info@responsivetech.com,,,,,,,,03/03/2020,26/09/2023,18/12/2014,19/10/2023,OpenCart,ProSites;WordPress;Webflow,,-,-,-,-
pro-vac-chimney-sweeps.com,pro-vac-chimney-sweeps.com,$500,,0,0,0,,,Outside Top 100m,,,,,,,,,14/08/2023,25/09/2023,16/05/2013,25/09/2023,,WordPress,,-,-,-,-
proalizesanitation.com,proalizesanitation.com,$100,$15019,,,,Proalize Sanitation,Business And Industrial,Outside Top 100m,,,,,,,,,26/03/2021,30/09/2023,22/12/2020,30/09/2023,Wix Stores,Wix,,-,-,-,-
proappliancemedic.com,proappliancemedic.com,$250,,,,,,Home And Garden,Outside Top 100m,support@proappliancemedics.com,,,,,,,,31/07/2021,25/09/2023,27/06/2021,25/09/2023,,Netlify,,-,-,-,-
proappliancemedics.com,proappliancemedics.com,$100,$15019,,,,,,Outside Top 100m,support@proappliancemedics.com,,,,,,,,28/10/2022,25/09/2023,03/06/2021,25/09/2023,Wix Stores,Wix,,-,-,-,-
procarpetcleaningdenver.com,procarpetcleaningdenver.com,$100,,0,0,0,Pro Carpet Cleaning LLC,Home And Garden,73560855,,,,,,CO,80033,US,25/09/2023,16/10/2023,02/11/2019,16/10/2023,,WordPress,,-,-,-,-
proccgv.com,proccgv.com,$100,,0,0,0,,Business And Industrial,53816270,,,,,Bozeman,MT,59718,US,03/12/2017,16/10/2023,23/11/2015,16/10/2023,,WordPress,,-,-,-,-
procleancarpetservice.com,procleancarpetservice.com,$100,,0,0,0,Pro Clean Carpet Services LLC Cleveland Ohio,Business And Industrial,17896102,,,,,North Royalton,OH,44133,US,30/11/2021,16/10/2023,18/06/2006,16/10/2023,,,,-,-,-,-
prodigyacservice.com,prodigyacservice.com,$250,,0,0,0,,Automotive And Vehicles,37010196,john@prodigyacservice.com,,,,Leander,TX,78641,US,02/03/2019,16/10/2023,02/11/2018,16/10/2023,,Contentful;GoDaddy Website Builder,,-,-,-,-
professionalchoicefl.com,professionalchoicefl.com,$250,$29616,0,0,0,,,Outside Top 100m,info@professionalchoicefl.com,,,,,FL,34470,US,07/11/2022,20/06/2023,07/11/2022,16/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
professionalelectricalct.com,professionalelectricalct.com,$100,,0,0,0,,Style And Fashion,26642489,,,,,Orange,CT,6477,US,12/07/2018,16/10/2023,09/05/2011,16/10/2023,,,,-,-,-,-
professionalheatingcooling.com,professionalheatingcooling.com,$100,$15019,,,,,,Outside Top 100m,nfo@professionalheatingcooling.com,,,,,,,,23/05/2023,18/10/2023,31/12/2022,18/10/2023,Wix Stores,Wix,,Top 5m,-,-,-
proficientplumbingservice.com,proficientplumbingservice.com,$100,,,,,Plumbers Eagle  ID Plumbers Boise  ID Plumbing Services,Home And Garden,54227838,,,,,Meridian,ID,83642,US,18/12/2019,28/09/2023,31/05/2018,28/09/2023,,WordPress,,-,-,-,-
profreshnalldfw.com,profreshnalldfw.com,$1000,,0,0,0,Pro Fresh N' All LLC,Home And Garden,26590592,support@profreshnall.com,,twitter.com/profreshnalldfw,,Plano,TX,75023,US,16/09/2022,16/10/2023,05/04/2012,16/10/2023,,K2;Joomla!,,-,-,-,-
progressivedetailing.com,progressivedetailing.com,$100,,10,0,0,ProgressiveDetailing,Automotive And Vehicles,14417544,sales@progressivedetailing.com,,,instagram.com/detailingprogressive,,,,,25/02/2020,30/09/2023,02/04/2019,30/09/2023,,Wix,,-,-,-,-
progressivehandc.com,progressivehandc.com,$100,,,,,,,Outside Top 100m,,,,,Aberdeen,MS,39730,US,14/05/2022,16/10/2023,27/04/2022,16/10/2023,,Google My Business,,-,-,-,-
progressiveplumbingsolutions.com,progressiveplumbingsolutions.com,$100,$2517,,,,,Business And Industrial,Outside Top 100m,,,,,,,,,17/08/2022,14/08/2023,31/07/2022,15/09/2023,WooCommerce Checkout,WordPress,,-,-,-,-
progroutsolutions.com,progroutsolutions.com,$100,,0,0,0,ProGrout Solutions,Business And Industrial,Outside Top 100m,michael@progroutsolutions.com,,,,Fort Collins,CO,80525,US,23/05/2023,16/10/2023,28/01/2011,16/10/2023,,Marketing 360;Websites 360,,-,-,-,-
prohandymanlasvegas.com,prohandymanlasvegas.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,07/12/2022,16/10/2023,15/11/2022,16/10/2023,,WordPress,,-,-,-,-
prolineplumbingkc.com,prolineplumbingkc.com,$100,,10,0,0,,Home And Garden,22645898,,,,instagram.com/prolineplumbingkc,Blue Springs,MO,64015,US,25/02/2020,16/10/2023,08/01/2018,16/10/2023,,Wix,,-,-,-,-
prolineplumbingservices.com,prolineplumbingservices.com,$100,,0,0,0,,Home And Garden,Outside Top 100m,chase@prolineplumbingservices.com,,,,,,,,17/01/2022,16/10/2023,15/06/2021,16/10/2023,,WordPress,,-,-,-,-
prontoairduct.com,prontoairduct.com,$100,,0,0,0,Pronto Air Duct,,Outside Top 100m,service@prontoairduct.com,,,instagram.com/prontoairduct,,,,,14/08/2023,16/10/2023,19/10/2022,19/10/2023,,WordPress,,-,-,-,-
prontoservicepros.com,prontoservicepros.com,$100,,100,0,0,Pronto Service Pros,Home And Garden,81576660,prontoair2022@gmail.com,,twitter.com/serviceprosfl,instagram.com/prontoservicepros,,FL,34668,US,01/05/2023,16/10/2023,12/01/2019,16/10/2023,,WordPress,,Top 50m,-,-,-
propatriotserviceinc.com,propatriotserviceinc.com,$500,$53866,,,,,,Outside Top 100m,,,,,,,,,04/08/2022,25/09/2023,02/06/2020,25/09/2023,Ecwid,Duda,,-,-,-,-
propercarpetcleaning.com,propercarpetcleaning.com,$100,,0,0,0,Proper Carpet Cleaning,Home And Garden,Outside Top 100m,,,,,,,,,30/05/2021,16/10/2023,16/03/2021,16/10/2023,,GoDaddy Website Builder,,-,-,-,-
propercrop.ca,propercrop.ca,$1000,$113085,,,,,,Outside Top 100m,,,,,,,,,14/08/2023,16/10/2023,21/02/2023,16/10/2023,Squarespace Commerce;Squarespace Active Store;Squarespace Add to Cart,Squarespace,,-,-,-,-
properexteriorcleaning.com,properexteriorcleaning.com,$1000,,0,0,0,,,Outside Top 100m,"Properwashingllc@gmail.com, properwashingllc@gmail.com",,,,Orange Park,FL,32065,US,02/07/2023,16/10/2023,21/12/2021,17/10/2023,,,,-,-,-,-
properpressurewashingllc.com,properpressurewashingllc.com,$1000,,0,0,0,,,31741451,"Properwashingllc@gmail.com, properwashingllc@gmail.com",,,,Orange Park,FL,32065,US,02/07/2023,16/10/2023,02/10/2019,16/10/2023,,,,-,-,-,-
proserviceplumbing.com,proserviceplumbing.com,$100,,0,0,0,Pro Service Plumbing,Home And Garden,46552710,sarah@proserviceplumbing.com,,,instagram.com/proserviceplumbinginc5,,FL,33426,US,29/01/2021,30/09/2023,28/01/2011,30/09/2023,,WordPress,,-,-,-,-
prosfixit.com,prosfixit.com,$100,$9144,0,0,10,Pros Fix It,,Outside Top 100m,,,,,Winter Haven,FL,33880,US,23/05/2023,02/07/2023,21/10/2022,16/10/2023,WooCommerce Checkout,WordPress,,-,-,-,-
proskyhvac.com,proskyhvac.com,$1000,,0,0,0,,,29542340,,,,,,VA,20105,US,14/10/2020,16/10/2023,15/06/2020,16/10/2023,,,,-,-,-,-
prosteamstlouis.com,prosteamstlouis.com,$1000,$207578,0,0,0,,Home And Garden,26724088,,,,,Saint Peters,MO,63376,US,05/10/2021,01/10/2023,25/11/2013,01/10/2023,Ecwid,Duda;Hibu CMS,,Top 50m,-,-,-
protechheatcool.com,protechheatcool.com,$1000,$121432,0,0,0,,Business And Industrial,Outside Top 100m,tom@protechheatcool.com,,,,,,,,07/12/2022,16/10/2023,02/03/2020,16/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
protechheatcool.net,protechheatcool.net,$250,$27041,0,0,0,,,25656760,tom@protechheatcool.com,,,,,,,,14/01/2023,30/09/2023,30/07/2020,30/09/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
protechserviceman.com,protechserviceman.com,$100,$15019,,,,,Business And Industrial,58699370,jnelson@protechserviceman.com,,twitter.com/protechairlv,,Las Vegas,NV,89141,US,15/04/2023,29/09/2023,02/01/2018,29/09/2023,Wix Stores,Wix,,-,-,-,-
protechshvac.com,protechshvac.com,$100,,,,,,Technology And Computing,Outside Top 100m,,,,,,,,,29/03/2022,16/10/2023,09/04/2020,16/10/2023,,Google My Business,,-,-,-,-
protectnet.us,protectnet.us,$500,,0,0,0,ProtectNet Security Corp,Technology And Computing,Outside Top 100m,rong@protectnet.us,,,,Brooklyn,NY,11226,US,12/01/2019,16/10/2023,04/12/2008,16/10/2023,,Big Tuna;Mailchimp Website Builder;WordPress,,-,-,-,-
prothermal-ca.com,prothermal-ca.com,$100,,0,0,0,,,Outside Top 100m,prothermalca@gmail.com,,,,,,,,02/07/2023,16/10/2023,15/06/2023,16/10/2023,,Tilda,,Top 50m,-,-,-
protouchprofessional.com,protouchprofessional.com,$1000,,0,0,0,carpet cleaning protouch,Home And Garden,27230724,info@protouchprofessional.com,,,,,,,,15/02/2018,16/10/2023,26/12/2015,16/10/2023,,WordPress,,-,-,-,-
prottekacandheating.com,prottekacandheating.com,$100,,,,,,,Outside Top 100m,,,,,Houston,TX,77072,US,14/07/2021,17/08/2023,16/05/2021,25/09/2023,,Wix,,-,-,-,-
prounitedhvac.com,prounitedhvac.com,$100,,,,,,,Outside Top 100m,,,,,,,,,17/01/2022,25/09/2023,02/01/2020,25/09/2023,,,,-,-,-,-
proven-electric.com,proven-electric.com,$100,,,,,Proven Electric Inc,Business And Industrial,Outside Top 100m,,,,,,,,,25/08/2019,25/09/2023,02/09/2018,25/09/2023,,GoDaddy Website Builder,,-,-,-,-
proventservice.com,proventservice.com,$100,,0,0,0,,,Outside Top 100m,filler@godaddy.com,,,,,,,,25/09/2023,25/09/2023,14/09/2023,16/10/2023,,GoDaddy Website Builder,,-,-,-,-
prowasher.com,prowasher.com,$2000,$211181,0,0,0,,Business And Industrial,Outside Top 100m,,,,,,,,,26/02/2023,16/10/2023,12/09/2007,16/10/2023,Ecwid,Duda;Hibu CMS;Yext,,-,-,-,-
ceramicprorichmond.com,ceramicprorichmond.com,$250,,0,0,0,Ceramic Pro Richmond,Shopping,Outside Top 100m,,,,,Mechanicsville,VA,23116,US,15/11/2022,12/10/2023,05/11/2022,16/10/2023,Webflow Ecommerce,Webflow;WordPress,,Top 50m,-,-,-
cerdafiedhandyman.com,cerdafiedhandyman.com,$250,,,,,,Home And Garden,26602526,Cerdafiedhs@gmail.com,,,,,,,,30/09/2020,14/09/2023,02/08/2019,12/10/2023,,Netlify,,-,-,-,-
certifiedatlinspector.com,certifiedatlinspector.com,$100,,0,0,0,,Automotive And Vehicles,65555836,ecwhitehead@certifiedatlinspector.com,,,,Decatur,GA,30033,US,22/02/2021,12/10/2023,18/09/2017,12/10/2023,,,,-,-,-,-
certifiedrestorationcleaning.com,certifiedrestorationcleaning.com,$1000,,,,,,Automotive And Vehicles,15345910,,,,,,,,,12/03/2023,14/09/2023,06/11/2017,12/10/2023,,Netlify,,-,-,-,-
certifiedsweepsllc.com,certifiedsweepsllc.com,$500,,10,0,0,,Automotive And Vehicles,Outside Top 100m,info@certifiedsweepsllc.com,,,instagram.com/certifiedsweeps,Omaha,NE,68134,US,15/09/2020,13/10/2023,02/12/2018,16/10/2023,,Squarespace,,Top 50m,-,-,-
cestascleaningservices.com,cestascleaningservices.com,$250,,,,,,Business And Industrial,Outside Top 100m,zarahicesta@gmail.com,,,,,,,,02/04/2020,12/10/2023,12/03/2020,12/10/2023,,Netlify,,-,-,-,-
cfifit.com,cfifit.com,$250,,,,,Creative Web Design LLC,,Outside Top 100m,glenn@foltzandsons.com,,,,Spearfish,SD,57783,US,15/04/2022,12/10/2023,28/02/2017,12/10/2023,,WordPress,,-,-,-,-
cgtcarpetnupholsterycleaning.com,cgtcarpetnupholsterycleaning.com,$100,,0,0,0,,Home And Garden,21499812,,,,,,,,,10/03/2022,12/10/2023,25/08/2019,12/10/2023,,WordPress,,-,-,-,California CCPA
cgxstlouis.com,cgxstlouis.com,$250,$15080,,,,CGX Overhead Door LLC,Business And Industrial,26182741,corey@cgxstlouis.com,,,,Ballwin,MO,63021,US,25/02/2020,12/10/2023,30/03/2012,12/10/2023,WooCommerce Checkout,WordPress,,-,-,-,-
chacejosephac.com,chacejosephac.com,$100,,0,0,0,Chace Joseph Air Conditioning,Automotive And Vehicles,18622800,,,,,,,,,06/10/2022,12/10/2023,02/06/2019,12/10/2023,,WordPress,,-,-,-,-
chadlerazgaragedoorepair.com,chadlerazgaragedoorepair.com,$100,,0,0,0,Acclaim Garage Doors,Automotive And Vehicles,Outside Top 100m,sales@chadlerazgaragedoorepair.com,,,,Chandler,AZ,85225,US,18/07/2023,14/09/2023,18/07/2023,14/09/2023,,WordPress,,-,-,-,-
chadsacdirect.com,chadsacdirect.com,$500,,100,0,0,,Business And Industrial,13007340,,,twitter.com/chadsacdirect,instagram.com/chadsacdirect,Montgomery,AL,36117,US,13/03/2020,12/10/2023,29/10/2011,16/10/2023,,Unbounce;Plumber SEO;WordPress,,Top 50m,-,-,-
chadwickservices.com,chadwickservices.com,$100,,0,0,0,,Automotive And Vehicles,23004796,tad@chadwickservices.com,,,,Windsor,CO,80550,US,25/02/2020,12/10/2023,28/02/2013,16/10/2023,,WordPress,,Top 50m,-,-,-
championcityhandyman.com,championcityhandyman.com,$100,,0,0,0,,Home And Garden,Outside Top 100m,info@championcityhandyman.com,,,,Springfield,OH,45503,US,06/05/2020,12/10/2023,18/02/2020,12/10/2023,,WordPress,,-,-,-,-
chaneycleaning.com,chaneycleaning.com,$100,,,,,,Business And Industrial,Outside Top 100m,,,,,,,,,21/06/2021,27/07/2023,18/08/2020,12/10/2023,,WordPress,,-,-,-,-
chaneyheatingandcooling.com,chaneyheatingandcooling.com,$100,$2517,0,0,20,,Technology And Computing,Outside Top 100m,,,,,Clarksville,TN,37042,US,28/06/2022,12/10/2023,19/04/2022,12/10/2023,WooCommerce Checkout,Newfold Digital;WordPress,,-,-,-,-
chaneyheatingandcoolingtn.com,chaneyheatingandcoolingtn.com,$250,,0,0,0,Chaney Heating & Cooling,Automotive And Vehicles,15153928,,,,,Clarksville,Tennessee,37042,US,17/11/2022,12/10/2023,16/05/2022,12/10/2023,,Yext,,-,-,-,-
chargedservices.com,chargedservices.com,$1000,,100,0,0,Charged Services LLC,Home And Garden,81157093,hello@chargedservices.com,,,instagram.com/chargedelectrical,Stone Mountain,GA,30087,US,03/02/2023,12/10/2023,12/01/2019,12/10/2023,,Newfold Digital;WordPress,,-,-,-,-
chargedupnj.com,chargedupnj.com,$100,,,,,Charged Up Electric NJ,Automotive And Vehicles,Outside Top 100m,jay@chargedupnj.com;info@chargedupnj.com,,,,Mountainside,NJ,7092,US,10/03/2022,12/10/2023,08/12/2021,12/10/2023,,WordPress,,-,-,-,-
chargedupservices.com,chargedupservices.com,$100,,0,0,0,Charged Up Services,Home And Garden,Outside Top 100m,,,,,,VA,23235,US,16/09/2020,12/10/2023,16/09/2020,12/10/2023,,WordPress,,-,-,-,-
chargeplumbing.com,chargeplumbing.com,$250,$29616,,,,Charge Construction & Plumbing,Home And Garden,Outside Top 100m,,,,,Dolton,Illinois,60419,US,03/11/2022,12/10/2023,27/10/2022,12/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
charitysplumbingsolutions.com,charitysplumbingsolutions.com,$250,$20984,0,0,0,,,Outside Top 100m,,,,,,,,,16/05/2023,12/10/2023,22/02/2023,12/10/2023,Ecwid;Wix Stores,Duda;Wix,,-,-,-,-
charitysplumbingsolutionsaz.com,charitysplumbingsolutionsaz.com,$250,,0,0,0,,Home And Garden,Outside Top 100m,,,,instagram.com/charitysplumbingsolutions,Laveen,AZ,85339,US,18/07/2023,08/08/2023,23/06/2023,12/10/2023,,Google Search Appliance,,-,-,-,-
charlestoncitrus.com,charlestoncitrus.com,$100,,,,,,Business And Industrial,Outside Top 100m,dr@charlestoncitrus.com,,,,Charleston,SC,29412,US,06/05/2020,16/10/2023,13/11/2010,16/10/2023,,,,-,-,-,-
charliesplumbingjh.com,charliesplumbingjh.com,$1000,,,,,,Home And Garden,84132075,,,,,Jackson,WY,83001,US,30/11/2017,12/10/2023,04/10/2017,12/10/2023,,WordPress,,-,-,-,-
charlotteheatingandair.com,charlotteheatingandair.com,$100,,0,0,0,Queen City Heating  Air & Plumbing,Business And Industrial,24270585,info@charlotteheatingandair.com,,,,Charlotte,NC,28217,US,21/06/2021,12/10/2023,01/07/2009,16/10/2023,,WordPress,,Top 50m,-,-,-
charlotteirrigationservices.com,charlotteirrigationservices.com,$100,,0,0,0,,Technology And Computing,Outside Top 100m,,,,,,,,,15/04/2022,12/10/2023,02/03/2022,12/10/2023,,Google Search Appliance;WordPress,,-,-,-,-
charlottesvillehandyman.com,charlottesvillehandyman.com,$250,$29616,,,,Charlottesville Handyman Services LLC,Business And Industrial,84132703,help@charlottesvillehandyman.com;office@charlottesvillehandyman.com,,,,Charlottesville,VA,22911,US,03/05/2023,12/10/2023,28/02/2013,12/10/2023,Squarespace Add to Cart,Squarespace,,Top 50m,-,-,-
checkitelectric.com,checkitelectric.com,$100,,0,0,0,Check It Electric LLC,Business And Industrial,Outside Top 100m,info@checkitelectric.com,,,,,,,,31/07/2021,12/10/2023,24/03/2018,12/10/2023,,Wix,,-,-,-,-
checkmatecarpetcleaning.com,checkmatecarpetcleaning.com,$100,,0,0,0,Checkmate Carpet Cleaning,Home And Garden,44434814,services@checkmatecarpetcleaning.com;support@checkmatecarpetcleaning.com,,twitter.com/cleanscarpets,instagram.com/checkmatecarpetclean,Vancouver,WA,98662,US,06/05/2020,16/10/2023,24/03/2004,16/10/2023,,GoDaddy Website Builder,,-,-,-,-
chelseapestcontrolnyc.com,chelseapestcontrolnyc.com,$1000,,100,0,0,Chelsea Pest Control NYC,Home And Garden,43367835,info@chelseapestcontrolnyc.com;stan@chelseapestcontrolnyc.com,,,instagram.com/chelseapestcontrolnyc,Richmond County,NY,10304,US,03/05/2023,15/09/2023,10/07/2017,03/10/2023,,Squarespace,,-,-,-,-
chemdrywestchester.com,chemdrywestchester.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,14/09/2023,12/10/2023,15/08/2023,12/10/2023,,WordPress,,-,-,-,-
chemdrywinstonsalem.com,chemdrywinstonsalem.com,$100,,0,0,0,Chem-Dry of Winston Salem,Business And Industrial,84140485,,,,,Winston-Salem,NC,27106,US,28/10/2021,12/10/2023,28/06/2015,12/10/2023,,WordPress,,-,-,-,-
chescosoftwash.com,chescosoftwash.com,$100,$15019,,,,,Hobbies And Interests,Outside Top 100m,sales@outwashpa.com,,,,,,,,10/07/2023,12/10/2023,02/06/2020,12/10/2023,Wix Stores,Wix;Webflow,,-,-,-,-
