Root Domain,Location on Site,Technology Spend,Sales Revenue,Social,Employees,SKU,Company,Vertical,Page Rank,Emails,X,Twitter,Instagram,City,State,Zip,Country,First Detected,Last Found,First Indexed,Last Indexed,eCommerce Platform,CMS Platform,CRM Platform,CRuX Rank,Cloudflare Rank,Exclusion,Compliance
solardime.us,solardime.us,$100,,0,0,0,,Business And Industrial,Outside Top 100m,contact@solardime.us,,,,,,,,2023-01-17,2023-09-29,2022-09-20,2023-09-29,,WordPress,,-,-,-,California CCPA
solidgroundec.com,solidgroundec.com,$100,,,,,Solid Ground Electrical Contractors LLC,Business And Industrial,70725184,,,,,,GA,30114,US,2020-09-01,2023-07-06,2015-01-27,2023-09-29,,,,-,-,-,-
solutionbydhs.com,solutionbydhs.com,$500,$39813,0,0,0,Digital Home Solutions LLC,Business And Industrial,36133908,sales@solutionbydhs.com,,,,Springfield,OH,45505,US,2022-01-20,2023-09-29,2021-11-20,2023-09-29,Squarespace Commerce;Squarespace Active Store;Squarespace Add to Cart,Squarespace,,-,-,-,-
spacecoastsolarsolutions.com,spacecoastsolarsolutions.com,$500,,0,0,0,Garage Doors R Us,Business And Industrial,Outside Top 100m,,,,,Cape Canaveral,FL,32920,US,2022-02-26,2023-09-30,2018-08-08,2023-09-30,,WordPress,,-,-,-,-
sparkclean-solutions.com,sparkclean-solutions.com,$100,$15019,,,,,,Outside Top 100m,,,,,,,,,2023-07-06,2023-09-29,2023-02-21,2023-09-29,Wix Stores,Google Sites;Wix,,-,-,-,-
sparkgaragedoors.com,sparkgaragedoors.com,$100,,10,0,0,sparkgaragedoors,Automotive And Vehicles,1885210,office@sparkgaragedoors.com,,twitter.com/sparkdoors,instagram.com/sparkgaragedoors,Aurora,CO,80014,US,2018-08-30,2023-09-29,2018-06-25,2023-10-16,,WordPress,,Top 50m,-,-,-
spcclean.com,spcclean.com,$1000,,0,0,0,SPC Cleaning,Business And Industrial,47127525,steve@spcclean.com;scott@spcclean.com,,,,Horsham Township,PA,19040,US,2019-07-11,2023-10-16,2015-01-27,2023-10-16,,WordPress,,-,-,-,-
spcpowerwashing.com,spcpowerwashing.com,$250,,0,0,0,,Business And Industrial,Outside Top 100m,,,,,Horsham,PA,19044,US,2019-08-25,2023-08-23,2018-05-26,2023-09-29,,Landingi,,-,-,-,-
specialtysolarcleaning.com,specialtysolarcleaning.com,$100,$8366,0,0,0,,,Outside Top 100m,,,,,,,,,2023-08-15,2023-09-29,2023-08-15,2023-09-29,WooCommerce Checkout,WordPress,,-,-,-,-
speckcleaning.com,speckcleaning.com,$100,,,,,SPECK Cleaning,,Outside Top 100m,,,,instagram.com/speckcleaning,,,,,2023-05-16,2023-08-20,2023-04-20,2023-10-16,,WordPress,,Top 50m,-,-,-
speedcarhandwash.com,speedcarhandwash.com,$100,,,,,,Business And Industrial,63811667,rlobera@speedcarhandwash.com;reservations@speedcarhandwash.com,,,,,,,,2020-05-17,2023-09-29,2016-11-22,2023-09-29,,BuildYourSite.com,,-,-,-,-
speedirooter.com,speedirooter.com,$100,,0,0,0,,Business And Industrial,25270095,,,,,Chula Vista,CA,91911,US,2019-06-01,2023-09-29,2019-04-02,2023-09-29,,WordPress,,-,-,-,California CCPA
speedwayjunkremoval.com,speedwayjunkremoval.com,$250,,0,0,0,Speedway Junk Removal,Business And Industrial,20649430,,,,instagram.com/speedwayjunkremoval,Tucson,AZ,85718,US,2022-04-02,2023-09-29,2021-04-20,2023-09-29,,WordPress,,Top 50m,-,-,-
speedyairtoday.com,speedyairtoday.com,$100,,,,,,Business And Industrial,69339330,,,,,,,,,2022-05-10,2023-05-28,2021-12-09,2023-09-29,,Wix,,-,-,-,-
speedycarcleaning.com,speedycarcleaning.com,$100,$2517,0,0,10,,Business And Industrial,77848830,,,,instagram.com/speedycarcleaning,,,,,2021-06-04,2023-09-29,2019-08-25,2023-10-01,WooCommerce Checkout,WordPress,,-,-,-,-
speedycleans.com,speedycleans.com,$100,,,,,Speedycleans LLC,Home And Garden,23361372,,,,,,MI,48906,US,2020-12-12,2023-09-30,2020-01-02,2023-10-16,,GoDaddy Website Builder,,Top 50m,-,-,-
speedywindow.com,speedywindow.com,$250,,0,0,0,Speedy Window Cleaning,Business And Industrial,65794507,service@speedywindow.com,,,,Duarte,CA,91010,US,2021-07-28,2023-09-29,2019-08-25,2023-09-29,,WordPress,,-,-,-,California CCPA
spetzplumbing.com,spetzplumbing.com,$250,,0,0,0,Spetz Plumbing,Home And Garden,Outside Top 100m,info@spetzplumbing.com,,,,,,,,2022-08-08,2023-09-29,2022-04-17,2023-10-16,,WordPress,,Top 50m,-,-,-
spifcospecialtycleaning.com,spifcospecialtycleaning.com,$100,,0,0,0,Spifco Specialty Cleaning,Home And Garden,Outside Top 100m,,,,instagram.com/spifcoreno,,,,IE,2022-03-08,2023-10-15,2021-11-06,2023-10-15,,GoDaddy Website Builder,,-,-,-,GDPR Ireland
spiresheatingandair.com,spiresheatingandair.com,$1000,,,,,,Technology And Computing,66290445,,,,,,,,,2023-04-18,2023-09-29,2016-03-20,2023-09-29,,Joomla!,,-,-,-,-
splashandwash1detailing.com,splashandwash1detailing.com,$100,,,,,,Finance,Outside Top 100m,admin@splashandwash1detailing.com,,,instagram.com/splashnwash1,,,,,2020-05-17,2023-08-20,2019-11-02,2023-09-20,,GoDaddy Website Builder,,-,-,-,-
splashmobiledetailing.com,splashmobiledetailing.com,$250,,,,,,Business And Industrial,64662175,,,,,,,,,2022-11-01,2023-08-23,2014-01-04,2023-09-20,,Netlify,,Top 50m,-,-,California CCPA
sporplumbing.com,sporplumbing.com,$100,,,,,Spor Plumbing LLC,Home And Garden,86893368,,,twitter.com/sporplumbingllc,,Norman,OK,73069,US,2020-03-03,2023-09-29,2018-01-02,2023-09-29,,GoDaddy Website Builder,,-,-,-,-
spotattack.com,spotattack.com,$500,$39805,,,,Spot Attack US,Business And Industrial,86895704,arienn@spotattack.com;info@spotattack.com,,,instagram.com/spotattackcleaning,,TX,77090,US,2020-05-17,2023-10-15,2018-05-31,2023-10-15,Shopify,,,-,-,-,-
spotdoctormd.com,spotdoctormd.com,$100,,0,0,0,,Business And Industrial,57225510,,,,,Bishopville,MD,21813,US,2022-01-21,2023-09-29,2014-01-11,2023-09-29,,,,-,-,-,-
spotlesstile.net,spotlesstile.net,$250,,0,0,0,Spotless Pressure Washing  Carpet Cleaning & Tile & Grout Cleaning,Business And Industrial,24925832,info@spotlesstile.net,,twitter.com/spotlesstile,instagram.com/spotlesstileandgrout,Monroe,GA,30655,US,2023-08-20,2023-09-29,2013-09-15,2023-09-29,,BizIQ;WordPress,,-,-,-,-
spotnshineecoclean.com,spotnshineecoclean.com,$100,,,,,,Business And Industrial,86895989,info@spotnshineecoclean.com,,,,Slidell,LA,70460,US,2020-06-26,2023-10-01,2019-12-02,2023-10-01,,WordPress,,-,-,-,-
spotpluscarpet.com,spotpluscarpet.com,$250,,0,0,0,Spot Plus Carpet,Home And Garden,41374023,info@spotpluscarpet.com,,,,Springfield,MO,65802,US,2020-03-03,2023-10-05,2016-03-28,2023-10-05,,WordPress,,-,-,-,-
spraywashpros.com,spraywashpros.com,$250,,0,0,0,Spray Wash Exterior Pros LLC,Business And Industrial,Outside Top 100m,info@spraywashpros.com,,,,Stuart,FL,34997,US,2023-09-29,2023-09-29,2022-10-28,2023-09-29,,Landingi;WordPress,,-,-,-,-
springfieldkwikdry.com,springfieldkwikdry.com/*,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-04-19,2023-09-30,2022-05-24,2023-09-30,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
springhillrugcleaning.com,springhillrugcleaning.com,$100,,0,0,0,Spring Hill Rug Cleaning,Business And Industrial,Outside Top 100m,,,,,Franklin,TN,37064,US,2022-04-19,2023-09-29,2021-05-15,2023-09-29,,WordPress,,-,-,-,-
springsoflifeirrigation.com,springsoflifeirrigation.com,$250,,0,0,0,Springs Of Life Irrigation,Home And Garden,48941794,,,,,Peoria,Arizona,85382,US,2023-04-18,2023-07-06,2019-09-02,2023-10-16,,Squarespace,,Top 50m,-,-,-
sprinklerpros.me,sprinklerpros.me,$500,,0,0,0,,Home And Garden,Outside Top 100m,,,,,,,,,2022-04-19,2023-09-29,2021-09-21,2023-09-29,,Squarespace,,-,-,-,-
sprucedup.net,sprucedup.net,$100,,50,0,0,Spruced Up,Business And Industrial,89480784,sales@sprucedup.net;info@sprucedup.net,,twitter.com/sprucedservices,instagram.com/sprucedupcleaners,San Antonio,TX,78270,US,2020-03-03,2023-09-29,2013-07-21,2023-09-29,,WordPress,,-,-,-,-
spsplumbers.com,spsplumbers.com,$250,$13992,0,0,0,SPS Plumbers,Home And Garden,61154236,info@spsplumbers.com,,,,San Jose,CA,95118,US,2022-11-01,2023-07-06,2018-08-05,2023-10-16,,WordPress,,Top 50m,-,-,California CCPA
squamishhandyman.com,squamishhandyman.com,$100,,500,0,0,SquamishHandyman.com,Home And Garden,58004885,admin@squamishhandyman.com,,,instagram.com/squamishhandyman,,,,,2019-11-05,2023-09-29,2019-09-02,2023-09-29,,WordPress,,-,-,-,-
squareac.com,squareac.com,$100,,,,,SQUARE,,Outside Top 100m,,,,,Port Saint Lucie,FL,34983,US,2021-10-14,2023-09-29,2020-03-24,2023-09-29,,GoDaddy Website Builder,,-,-,-,-
squaredawaygaragedoors.com,squaredawaygaragedoors.com/*,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-04-18,2023-07-06,2023-02-28,2023-09-29,,WordPress,,-,-,-,-
squeakycleanwindowteam.com,squeakycleanwindowteam.com,$250,$29616,,,,,,Outside Top 100m,,,,,,,,,2023-02-28,2023-09-29,2023-02-28,2023-09-29,Squarespace Add to Cart,Squarespace,,-,-,-,-
squeegeedetail.com,squeegeedetail.com,$500,$33450,0,0,0,Squeegee,Business And Industrial,Outside Top 100m,tenzin@squeegeedetail.com,,,,Portland,OR,97201,US,2022-10-06,2023-07-06,2011-11-17,2023-10-16,Squarespace Add to Cart,Squarespace,,Top 50m,-,-,-
squeegeewindowcleaningsd.com,squeegeewindowcleaningsd.com,$250,,0,0,0,,Technology And Computing,Outside Top 100m,,,,,,,,,2020-03-03,2023-09-29,2017-06-24,2023-09-29,,Netlify,,-,-,-,California CCPA
sshomeautomationsllc.com,sshomeautomationsllc.com,$250,,,,,,Home And Garden,Outside Top 100m,,,,,,,,,2022-05-10,2023-09-29,2021-07-24,2023-09-29,,Netlify,,-,-,-,-
stabletemphvac.com,stabletemphvac.com,$100,$15019,0,0,0,Stable Temp HVAC Inc,,27427167,,,,,San Diego,CA,92117,US,2023-06-26,2023-09-29,2018-11-02,2023-09-29,Wix Stores,Wix,,Top 50m,-,-,California CCPA
stagelectric.com,stagelectric.com,$250,,0,0,0,Stag Electric,Business And Industrial,Outside Top 100m,,,,,,NH,03087,US,2023-03-04,2023-10-07,2021-12-21,2023-10-07,,WordPress,,-,-,-,-
staggsplumbing.co,staggsplumbing.co,$500,,250,0,0,Staggs Plumbing,Home And Garden,11332499,,,twitter.com/staggsplumbingp,,Plano,TX,75074,US,2019-01-14,2023-10-16,2014-04-30,2023-10-16,,WordPress,,Top 10m,-,-,-
stahlmanac.com,stahlmanac.com,$100,,0,0,0,Naples Comfort System by Stahlman Cooling & Heating,Automotive And Vehicles,67589882,info@stahlmanac.com,,,,Naples,FL,34117,US,2023-04-29,2023-07-06,2019-01-12,2023-10-01,,WordPress,,Top 10m,-,-,-
stainsbegonecarpetcleaning.com,stainsbegonecarpetcleaning.com,$100,,0,0,0,,Business And Industrial,54045380,,,twitter.com/stainsbegonenc,,Fayetteville,NC,28303,US,2020-03-03,2023-09-30,2017-08-07,2023-09-30,,,,-,-,-,-
stamperelectricalllc.com,stamperelectricalllc.com,$100,,0,0,0,Stamper Electrical LLC,,Outside Top 100m,,,,,Raleigh,NC,27615,US,2023-04-19,2023-09-30,2022-08-18,2023-09-30,,WordPress,,-,-,-,-
stanleyheatingcooling.com,stanleyheatingcooling.com,$1000,,0,0,0,Stanley Heating Cooling & Plumbing,Home And Garden,22645861,,,twitter.com/stanleyheatng,,Dayton,OH,45434,US,2022-05-21,2023-10-10,2020-10-20,2023-10-10,,WordPress,,Top 50m,-,-,-
stanthehandymantx.com,stanthehandymantx.com,$100,,,,,,,Outside Top 100m,,,,instagram.com/stanthehandymantx,,,,,2022-02-26,2023-09-30,2020-11-26,2023-09-30,,Wix,,-,-,-,-
starcleandallas.com,starcleandallas.com,$250,$37675,0,0,0,Star Clean of Dallas,,Outside Top 100m,,,,,Dallas,Texas,75243,US,2023-05-28,2023-07-06,2023-01-17,2023-09-29,Wix Stores,WordPress;Wix,,-,-,-,-
starhvac247.com,starhvac247.com,$100,,0,0,0,Star Heating and Air Inc,Business And Industrial,72228220,,,,,Columbus,IN,47203,US,2022-04-02,2023-09-29,2017-01-02,2023-09-29,,Wix,,-,-,-,-
starrcleaningaz.com,starrcleaningaz.com,$100,,1000,0,0,Starr Cleaning Services,Business And Industrial,11925190,austin@starrcleaningaz.com;jake@starrcleaningaz.com;info@starrcleaningaz.com;contact@starrcleaningaz.com,,twitter.com/starrcleaningaz,instagram.com/starrcleaning,Mesa,Arizona,85203,US,2021-04-03,2023-10-01,2016-03-20,2023-10-01,,WordPress,,-,-,-,-
statcarpetcleaning.com,statcarpetcleaning.com,$250,,50,0,0,Stat Carpet Cleaning,Business And Industrial,1915987,,,twitter.com/StatCarpetClean,instagram.com/statcarpetcleaning,Louisville,KY,40219,US,2020-05-13,2023-09-30,2016-09-12,2023-09-30,,Wix,,-,-,-,-
state48windowcleaning.com,state48windowcleaning.com,$100,,,,,,Business And Industrial,Outside Top 100m,,,,,Scottsdale,AZ,85251,US,2022-12-20,2023-09-30,2022-11-14,2023-09-30,,GoDaddy Website Builder,,-,-,-,-
staycool-hvac.com,staycool-hvac.com,$250,,0,0,0,Stay Cool Climate Control,Business And Industrial,16422202,,,,instagram.com/staycoolclimatecontrol,,MO,63368,US,2021-06-05,2023-10-01,2019-11-02,2023-10-01,,Unbounce;WordPress,,-,-,-,-
staycoolhac.com,staycoolhac.com,$100,,0,0,0,,Law  Govt And Politics,79983768,,,twitter.com/staycoolheati5,,Hortense,GA,31543,US,2023-01-18,2023-05-28,2013-09-15,2023-09-29,,WordPress,,-,-,-,-
staycoollouisiana.com,staycoollouisiana.com,$500,,0,0,0,,,86917718,,,,,Ponchatoula,LA,70454,US,2020-05-03,2023-10-09,2020-01-02,2023-10-09,,Landingi;DNN Software;Plesk,,-,-,-,-
staycoolsatx.com,staycoolsatx.com,$100,,0,0,0,,Business And Industrial,22529775,info@staycoolsatx.com;tnavarro@staycoolsatx.com;jnavarro@staycoolsatx.com;ymadrigal@staycoolsatx.com,,twitter.com/staycoolsatx,instagram.com/staycoolsatx,San Antonio,TX,78212,US,2022-06-10,2023-08-23,2018-08-08,2023-10-16,,WordPress,,Top 50m,-,-,-
steadfast-cleaning.com,steadfast-cleaning.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-09-30,2023-09-30,2023-08-15,2023-09-30,,WordPress,,-,-,-,-
steam-green.com,steam-green.com,$1000,,0,0,0,,Business And Industrial,16009804,clean@steam-green.com,,,,,IL,,US,2018-03-22,2023-09-30,2011-02-06,2023-09-30,,,,-,-,-,-
steamatichs.com,steamatichs.com,$2000,$226001,0,0,0,,Business And Industrial,27413608,,,,,Little Rock,AR,72209,US,2022-04-02,2023-10-06,2007-10-14,2023-10-06,Ecwid,Duda;Hibu CMS;Yext,,-,-,-,-
steamatickc.com,steamatickc.com,$500,,50,0,0,Steamatic of Kansas City,Home And Garden,17204645,info@steamatickc.com;bchastain@steamatickc.com;jdegenhardt@steamatickc.com,,twitter.com/steamatickc,instagram.com/steamatic,,MO,64116,US,2021-07-28,2023-10-16,2007-12-10,2023-10-16,,WordPress,,Top 50m,-,-,-
steamboathandyman.com,steamboathandyman.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,2022-12-12,2023-09-30,2021-04-20,2023-09-30,,WordPress,,-,-,-,-
steambrightcarpetcare.com,steambrightcarpetcare.com,$100,$15019,10,0,0,Steambright Carpet Care,,22548640,,,,instagram.com/steambright_carpet_care,Covina,CA,91722,US,2023-05-28,2023-09-30,2020-11-17,2023-09-30,Wix Stores,Wix,,-,-,-,California CCPA
steamcarecarpet.com,steamcarecarpet.com,$100,$15019,,,,Steam Care Carpet Cleaning,Business And Industrial,12767259,jackie@steamcarecarpet.com,,,,Fort Collins,CO,80524,US,2018-05-07,2023-09-30,2016-12-24,2023-09-30,Wix Stores,Wix,,-,-,-,-
steamcleancarpetlosangeles.com,steamcleancarpetlosangeles.com,$500,,0,0,0,,Home And Garden,67433138,info@steamcleancarpetlosangeles.com,,,,,,,,2021-12-06,2023-09-30,2013-04-24,2023-09-30,,WordPress,,-,-,-,California CCPA
steamcleanhawaii.com,steamcleanhawaii.com,$100,,0,0,0,Magic Carpet Steam Cleaning,,Outside Top 100m,,,,,,,,,2022-09-21,2023-05-28,2018-11-02,2023-08-20,,WordPress,,-,-,-,-
steamcocarpetcleaning.com,steamcocarpetcleaning.com,$250,$11219,0,0,0,SteamCo Carpet Cleaning,Home And Garden,17873680,,,,,,,,,2020-03-03,2023-10-16,2011-02-07,2023-10-16,,WordPress;Beaver Builder,,Top 50m,-,-,California CCPA
steamgineers.com,steamgineers.com,$100,,,,,Steamgineers LLC,,86919394,,,,instagram.com/steamgineers,Davenport,FL,33897,US,2022-02-26,2023-09-30,2020-08-18,2023-09-30,,Wix,,-,-,-,-
steamgoonz.com,steamgoonz.com,$100,,0,0,0,Steam Goonz Carpet Cleaning,,Outside Top 100m,,,,,Belton,TX,76513,US,2020-09-17,2023-05-28,2020-06-08,2023-09-30,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
steamingreds.com,steamingreds.com,$1000,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-05-28,2023-09-30,2022-04-24,2023-09-30,,,,-,-,-,-
steamitcarpetcleaning.com,steamitcarpetcleaning.com,$250,,50,0,0,Steam-it Inc,,54973498,,,twitter.com/steamiti,instagram.com/steam_it_carpet_cleaning,,,,US,2019-12-18,2023-09-30,2014-07-14,2023-09-30,,WordPress,,-,-,-,-
steamkingny.com,steamkingny.com,$100,,0,0,0,,,86919424,samanthah@steamkingny.com,,,,Tonawanda,NY,14150,US,2020-10-22,2023-09-30,2018-06-04,2023-09-30,,Weebly,,-,-,-,-
steamkings.net,steamkings.net,$250,$15176,,,,Steam Kings Carpet and Upholstery Care LLC,Home And Garden,27485228,,,,,Manchester,NH,03103,US,2020-01-09,2023-10-16,2010-08-27,2023-10-16,Wix Stores,Editor X;Wix,,-,-,-,-
steammasterservices.com,steammasterservices.com,$100,,,,,Steam Master Services,,63023360,customerservice@steammasterservices.com,,,,Columbus,GA,31901,US,2021-02-01,2023-07-07,2020-03-05,2023-09-30,,GoDaddy Website Builder,,Top 50m,-,-,-
steamncleandenver.com,steamncleandenver.com,$250,,,,,,,86919448,,,,,,,,,2020-03-20,2023-08-20,2018-05-21,2023-09-30,,Mopro,,Top 50m,-,-,-
steamncleanmo.com,steamncleanmo.com,$500,,0,0,0,,,Outside Top 100m,,,,,Norwood,MO,65717,US,2022-09-21,2023-09-30,2021-09-23,2023-09-30,,WordPress,,-,-,-,-
steampolice.com,steampolice.com,$250,,0,0,0,,Home And Garden,Outside Top 100m,,,,instagram.com/the.steam.police,,,,,2023-07-07,2023-10-01,2013-06-12,2023-10-16,,Duda;WordPress,,Top 50m,-,-,-
steamproinc.com,steamproinc.com,$250,,50,0,0,Steam Pro Inc,Home And Garden,13809709,,,twitter.com/steamproinc,instagram.com/steamproinc,,,,,2019-04-17,2023-10-16,2013-09-12,2023-10-16,,WordPress,,Top 50m,-,-,-
steamprony.com,steamprony.com,$1000,,500,0,0,,Business And Industrial,10247500,,,twitter.com/SteamProny,,,NY,11803,US,2022-08-16,2023-09-30,2005-01-03,2023-09-30,,WordPress,,-,-,-,-
steamwayofva.com,steamwayofva.com,$100,,0,0,0,,Business And Industrial,27360153,info@steamwayofva.com,,,,Lynchburg,VA,24501,US,2021-09-07,2023-10-16,2011-10-24,2023-10-16,,WordPress,,Top 50m,-,-,-
steamworksvc.com,steamworksvc.com,$250,$12566,0,0,0,Steamworks Cleaning & Restoration,Business And Industrial,23256072,,,twitter.com/steamworksvc,instagram.com/steamworksvc,Ventura,CA,93003,US,2017-11-07,2023-09-30,2015-02-02,2023-09-30,,Marketing 360;WordPress;Beaver Builder,,-,-,-,California CCPA
steamycar.com,steamycar.com,$100,$2917,250,0,23,,,25498234,info@steamycar.com,,,instagram.com/steamycar,,,,,2020-03-03,2023-09-30,2018-07-02,2023-09-30,,WordPress,,-,-,-,-
stecklerheatingandair.com,stecklerheatingandair.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-09-30,2023-09-30,2020-07-08,2023-09-30,,Google Search Appliance;WordPress;GoDaddy Website Builder,,-,-,-,-
steelcityappliancerepair.com,steelcityappliancerepair.com,$100,,0,0,0,Steel City Appliance Repair,Home And Garden,58393014,,,,,,,,,2020-03-03,2023-09-30,2018-01-29,2023-09-30,,WordPress,,-,-,-,-
steelpixelpro.com,steelpixelpro.com/*,$500,,,,,,,Outside Top 100m,,,,,,,,,2020-05-02,2023-09-30,2020-04-02,2023-09-30,,,Pipedrive,-,-,-,-
stefanmk.com,serviceallstars.stefanmk.com/*,$500,,0,0,0,,,Outside Top 100m,,,,,,,,,2022-09-19,2023-09-30,2020-05-02,2023-10-19,,WordPress,,-,-,-,-
stefanosplumbing.ca,stefanosplumbing.ca,$100,,0,0,0,,Home And Garden,19632833,,,twitter.com/stefanoplumbing,instagram.com/stefanos.plumbing.drain,Surrey Inner Northwest,BC,V3T,CA,2020-03-03,2023-10-18,2019-04-02,2023-10-18,,WordPress,,-,-,-,-
stellarairtx.com,stellarairtx.com,$250,$16206,100,0,0,Stellar Air TX,Business And Industrial,27442880,,,twitter.com/stellar_air,instagram.com/stellarairtx,Garland,TX,75044,US,2020-04-04,2023-08-24,2020-01-02,2023-09-20,,WordPress;Beaver Builder,,-,-,-,-
stellarwindowclean.com,stellarwindowclean.com,$100,$15019,,,,,,Outside Top 100m,,,,,,,,,2023-07-07,2023-09-30,2023-02-20,2023-09-30,Wix Stores,Wix,,-,-,-,-
stepabovedetailing.com,stepabovedetailing.com,$100,$29664,0,0,0,Step Above Detailing,Business And Industrial,73147401,,,,instagram.com/stepabovedetailing,Loveland,OH,45140,US,2020-03-03,2023-09-30,2019-11-02,2023-09-30,,WordPress,,-,-,-,-
stephens-lawncare.com,stephens-lawncare.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-07-07,2023-09-30,2022-11-10,2023-09-30,,Webflow,,-,-,-,-
stevenalim.com,stevenalim.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-08-20,2023-09-30,2022-03-29,2023-09-30,,Weebly,,-,-,-,-
stevenmparkerelectric.com,stevenmparkerelectric.com,$100,$15019,0,0,0,Steven Parker Electric,Automotive And Vehicles,17366257,,,,,Haverhill,MA,01830,US,2023-05-27,2023-09-29,2013-02-28,2023-09-29,Wix Stores,Wix,,-,-,-,-
stevesairductcleaning.com,stevesairductcleaning.com,$100,,0,0,0,,Business And Industrial,68235434,,,twitter.com/stevesairduct,,Arvada,CO,80004,US,2021-03-07,2023-08-24,2020-11-26,2023-09-20,,GravCMS,,-,-,-,-
stevescabinetrefacing.com,stevescabinetrefacing.com,$100,,,,,,Home And Garden,55151972,,,,,Arvada,CO,80004,US,2022-06-16,2023-09-30,2022-01-28,2023-09-30,,GravCMS,,-,-,-,-
stevescarpetcare.net,stevescarpetcare.net,$100,,10,0,0,Steve's Carpet Care,Business And Industrial,23052825,contact@stevescarpetcare.net,,twitter.com/StevesCarpet1,instagram.com/stevescarpetcare,Boulder,CO,80304,US,2020-05-17,2023-10-16,2008-04-09,2023-10-16,,Joomla!;GravCMS,,Top 10m,-,-,-
stickelsservice.com,stickelsservice.com,$250,$29616,0,0,0,Stickels Service Company Inc,Science,11394665,brad@stickelsservice.com;office@stickelsservice.com,,,,Swannanoa,NC,28778,US,2022-03-09,2023-09-30,2011-02-06,2023-09-30,Squarespace Add to Cart,Squarespace,,-,-,-,-
stileshvac.com,stileshvac.com,$100,,,,,,,81669651,,,,,Robbinsville,NC,28771,US,2021-10-15,2023-09-30,2019-08-25,2023-09-30,,Newfold Digital,,-,-,-,-
stlouisheatingandairconditioning.com,stlouisheatingandairconditioning.com,$250,,0,0,0,,Food And Drink,26900547,,,,,,,,,2023-06-27,2023-08-24,2016-03-20,2023-09-30,,Sitelio;SiteBuilder;WebsiteBuilder,,-,-,-,-
stlouiskwikdry.com,stlouiskwikdry.com,$100,,0,0,0,St Louis Kwik Dry Total Cleaning,Business And Industrial,Outside Top 100m,,,,,,,,,2021-10-15,2023-08-21,2021-04-20,2023-09-20,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
stlrealestateservices.com,stlrealestateservices.com,$1000,,,,,,Real Estate,Outside Top 100m,,,,,,,,,2022-10-26,2023-08-24,2021-03-06,2023-09-30,,Netlify,,-,-,-,-
stoiccomfort.com,stoiccomfort.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-07-07,2023-09-30,2021-09-29,2023-09-30,,Google My Business,,-,-,-,-
strait2uauto.com,strait2uauto.com,$100,$15019,,,,Strait 2 U Auto Serv,Automotive And Vehicles,86939128,,,,,,,,,2020-04-04,2023-09-30,2018-09-02,2023-09-30,Wix Stores,Wix,,-,-,-,-
streamfloorcleaning.com,streamfloorcleaning.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-09-19,2023-09-30,2023-09-19,2023-09-30,,WordPress,,-,-,-,-
streamlinedetailingtintshop.com,streamlinedetailingtintshop.com,$100,,,,,Streamline Mobile Detailing & Tint Shop,,Outside Top 100m,,,,instagram.com/streamline_mobile_detailing,Glendora,California,91740,US,2023-06-20,2023-09-30,2023-06-20,2023-09-30,,WordPress,,-,-,-,-
streamlinemobiledetailing.com,streamlinemobiledetailing.com,$100,,0,0,0,Streamline Mobile Detailing & Tint Shop,Automotive And Vehicles,86941223,,,,instagram.com/streamline_mobile_detailing,Glendora,California,91740,US,2020-03-03,2023-08-21,2017-05-27,2023-09-30,,WordPress,,-,-,-,California CCPA
striveair.com,striveair.com,$100,$13202,0,0,0,Strive Heating & Cooling LLC,Automotive And Vehicles,65065127,,,twitter.com/strivehvac,instagram.com/strivehvac,Hanover,PA,17331,US,2019-04-13,2023-08-24,2017-02-20,2023-09-30,Ecwid,Duda,,-,-,-,-
strongarmcleaners.com,strongarmcleaners.com,$100,,0,0,0,Strongarm Cleaners,Business And Industrial,Outside Top 100m,,,,,,MI,48420,US,2022-01-24,2023-09-30,2019-07-02,2023-10-16,,,,Top 50m,-,-,-
strongmovers.com,strongmovers.com,$100,,0,0,0,,Business And Industrial,68777823,info@strongmovers.com,,,,,,,,2020-12-13,2023-10-02,2006-02-03,2023-10-02,,GoDaddy Website Builder,,-,-,-,-
stroudsburghvacservice.com,stroudsburghvacservice.com,$1000,,0,0,0,,Business And Industrial,55464263,,,,,Bangor,PA,18013,US,2019-08-25,2023-10-16,2016-03-26,2023-10-16,,,,-,-,-,-
structure-worx.com,structure-worx.com,$100,,10,0,0,StructureWorx,Home And Garden,Outside Top 100m,info@structure-worx.com,,,instagram.com/structureworx,,,,,2022-12-12,2023-09-30,2022-09-07,2023-09-30,,WordPress,,-,-,-,-
